tcga,printable,dataset,task,method,context_json,model,seed,train_fraction,computed_train_size,edit_threshold,results_csv,log_file
LIHC,Liver Hepatocellular Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LIHC_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LIHC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081333.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081333.log
LIHC,Liver Hepatocellular Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LIHC_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LIHC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081429.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081429.log
LIHC,Liver Hepatocellular Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LIHC_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LIHC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081530.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081530.log
LIHC,Liver Hepatocellular Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LIHC_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LIHC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081536.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081536.log
LIHC,Liver Hepatocellular Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LIHC_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LIHC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081548.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081548.log
LIHC,Liver Hepatocellular Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LIHC_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LIHC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081600.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LIHC_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081600.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081611.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081611.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081717.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081717.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081816.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_081816.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_083856.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_083856.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_083958.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_083958.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084040.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084040.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084126.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084126.log
LUAD,Lung Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUAD_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084201.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084201.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084252.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084252.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084343.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084343.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084444.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_084444.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085519.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085519.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085621.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085621.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085730.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085730.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085839.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085839.log
LUSC,Lung Squamous Cell Carcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/LUSC_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_LUSC.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085936.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/LUSC_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_085936.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_090031.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_090031.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_090122.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_090122.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_090231.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_090231.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091232.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091232.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091322.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091322.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091412.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091412.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091507.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091507.log
MESO,Mesothelioma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/MESO_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_MESO.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091540.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/MESO_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091540.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091628.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091628.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091727.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091727.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091824.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_091824.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_094754.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_094754.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_094852.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_094852.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_094942.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_094942.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095038.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095038.log
PAAD,Pancreatic Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PAAD_T14N03.csv,n,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PAAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095140.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PAAD_T14N03__kewltm__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095140.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,t,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095227.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__zscot__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095227.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,t,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095335.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__rag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095335.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,t,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095430.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewrag__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095430.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,t,kewltm,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095530.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewltm__t__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095530.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,n,zscot,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095627.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__zscot__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095627.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,n,rag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095718.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__rag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095718.log
PRAD,Prostate Adenocarcinoma,/home/yl3427/cylab/selfCorrectionAgent/per_cancer_type/PRAD_T14N03.csv,n,kewrag,/home/yl3427/cylab/selfCorrectionAgent/rag/context/context_PRAD.json,mistralai/Mixtral-8x7B-Instruct-v0.1,42,0.1,5,80,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095802.csv,/home/yl3427/cylab/selfCorrectionAgent/runs2/PRAD_T14N03__kewrag__n__mistralai_Mixtral-8x7B-Instruct-v0.1__seed42__20250908_095802.log
